mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
a-5895,N[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)COC(F)(F)F,-2.11447061,2.12485343,4.23932404,-51116.22665903
a-5896,CCCC[InH-](C(F)(F)F)CCC,-1.32794309,2.6852052200000003,4.01314831,-178856.98476979
a-5897,NC(=O)CC[C-](S(=O)(=O)F)C(F)(F)F,-1.47424848,2.53951569,4.01376417,-34677.07812053
a-5898,O[GaH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)COC(F)(F)F,-1.79450119,1.44344852,3.23794971,-95271.47849394
a-5899,CCCCCCC(C(=O)[O-])(CC(=O)O)F,-1.01083165,2.01623529,3.02706694,-21544.55124255
a-5900,NCCCCC(C(=O)[O-])N,-0.049307210000000004,2.18249807,2.23180528,-13511.70978354
a-5901,[C-](CC)(Br)Cl,0.51630873,3.1186246,2.60231587,-87173.98556888
a-5902,[AlH-](C(CC)C)(CC(=O)O)N,-1.33116573,2.87215579,4.20332152,-18667.9772231
a-5903,CS(=O)(=O)[AlH-](C(C(C(F)(F)F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F,-2.09288267,2.22383746,4.31672013,-63720.99413583
a-5904,CCCC[GaH-](CCOCCOC)CCCCN,-1.26156396,2.08033356,3.34189752,-72751.12881264
a-5905,FC(C([TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.06534916,0.0363647,3.10171386,-512216.61302066
a-5906,COCCOCC[AlH-](S)N,-0.6868871,2.41422935,3.10111645,-28508.77905143
a-5907,[N-](Cl)S,0.33005735,2.2803955399999998,1.95033819,-24964.22337275
a-5908,NCC[BH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCOCCOC,-1.75189675,0.40755729999999996,2.15945405,-73886.5466545
a-5909,CCC(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(C(=O)[O-])Br,-1.40125548,0.51478413,1.91603961,-104392.40186901
a-5910,CC(c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)C(=O)[O-],-0.75629824,1.58074403,2.33704227,-34968.53658122
a-5911,Br[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-1.6614366,1.26164106,2.92307766,-116493.00128453
a-5912,CCCCCCCC[Si](c1ccc(cc1)[NbH3-](CCN)O)(C)C,-1.3316132,1.46926882,2.80088202,-135601.29571042
a-5913,COCCOCCC(C(=O)[O-])(CCCCN)O,-0.72516037,1.9961524800000001,2.72131285,-23496.13548949
a-5914,CCS(=O)(=O)[O-],-0.61094129,3.51056482,4.12150611,-19180.95325277
a-5915,FC(C(C(F)(F)F)(F)F)([TaH3-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-2.80309321,-0.31241658,2.49067663,-555143.32848529
a-5916,FC(C(C(F)(F)F)(F)F)(S(=O)(=O)[N-]S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)F,-3.25363212,1.8279934199999999,5.08162554,-75738.15197536
a-5917,N[BH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)Br,-1.27671872,0.66035813,1.93707685,-133695.13286873
a-5918,NCCCC(c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)(C(=O)[O-])COC(F)(F)F,-1.18388968,0.67928615,1.8631758299999999,-83290.03247479
a-5919,COCCOCC[AlH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(CC)C,-1.58200583,0.7845775500000001,2.36658338,-68244.17886409
a-5920,CCCCCCCC[Si](c1ccc(cc1)[BH-](CC(C)C)COC(F)(F)F)(C)C,-2.13855198,1.23509843,3.3736504099999998,-42231.10710986
a-5921,FC(OC[N-]c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(F)F,-0.83235524,1.45569352,2.28804876,-38467.46217074
a-5922,CCCCCC(C(=O)[O-])(CC(=O)O)CCCN,-0.83030085,2.17651878,3.00681963,-22485.97444114
a-5923,O[TaH3-](CCCCNC(=N)N)CCCCNC(=N)N,-1.43722407,1.63885184,3.07607591,-459039.42528893
a-5924,CCCCCC[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)CC(=O)O,-2.49810582,1.6692088200000001,4.16731464,-49931.47444652
a-5925,CCC[GaH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(CC)C,-1.52000323,0.80782846,2.32783169,-108577.63780387
a-5926,FS(=O)(=O)[N-]c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.02491982,0.95770151,2.98262133,-43849.83879464
a-5927,CCCCCCCC[Si](c1ccc(cc1)[BH-](CCCCNC(=N)N)O)(C)C,-1.21807899,1.26271812,2.48079711,-37539.35287853
a-5928,CC[InH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-2.70063042,0.93517142,3.63580184,-232069.66232451
a-5929,CCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(S(=O)(=O)F)C(=O)[O-],-1.7300487100000002,2.02013537,3.75018408,-52447.90458878
a-5930,F[GaH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C,-1.99346268,1.91432214,3.90778482,-100605.20539895
a-5931,FC(C(C([InH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)C(F)(F)F)(F)F)(F)F)(F)F,-3.13331716,0.42084987,3.55416703,-239110.85787896
a-5932,Cl[BH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-1.8593559,0.80474539,2.66410129,-257729.87946937
a-5933,CC[GaH-](c1ccccc1C(=O)O)CN,-1.1494477,1.38330384,2.53275154,-69381.05416073
a-5934,NC(=N)NCCCC[AlH-](S(=O)(=O)C(F)(F)F)F,-2.12695306,1.30157197,3.42852503,-43374.90133192
a-5935,COCCOCC[CH-]CCOCCOC,1.94817545,2.13261063,0.18443518,-19969.21178794
a-5936,CC(C[InH-](S(=O)(=O)F)C(F)(F)F)C,-2.62689939,2.27957014,4.90646953,-193329.65847913
a-5937,C[NbH3-](S(=O)(=O)C(C(F)(F)F)(F)F)CCC(=O)N,-2.30045455,0.94999065,3.2504452,-143425.30256013
a-5938,CSCC[InH-](CCN)CCN,-0.93951291,2.47097285,3.4104857600000003,-183567.97587619
a-5939,C[C-](C(C(C(F)(F)F)(F)F)(F)F)CCCCC,-0.3019501,2.42796114,2.72991124,-29634.14746557
a-5940,SCCC[NbH3-](O)N,-0.87691536,2.21260417,3.08951953,-122636.75574271
a-5941,CC[AlH-](N)C,-0.26695253,3.52296077,3.7899133,-11394.27037812
a-5942,CCCCCC[C-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCC,-0.536511,2.09199313,2.62850413,-42410.52747793
a-5943,CCCCC[NbH3-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCCN,-1.75293326,0.7287300800000001,2.48166334,-140769.24779538
a-5944,CCCCCCCC[Si](c1ccc(cc1)C(S(=O)(=O)C(F)(F)F)(c1ccc(cc1)C)C(=O)[O-])(C)C,-1.70443033,0.84491547,2.5493458,-62644.39043947
a-5945,NC[GaH-](CCCCC)CCCC(C(F)(F)F)(F)F,-1.1801823200000001,2.45230009,3.63248241,-80033.39936819
a-5946,COCCOCCC(C(=O)[O-])(CC(C)C)Br,-0.86310569,1.97174518,2.83485087,-91327.64632814
a-5947,NCCC[SbH3-](S(=O)(=O)C)CCN,-0.92393417,1.92014056,2.84407473,-203354.10531299
a-5948,NCCC[SbH3-](C(C(F)(F)F)(F)F)CCC(=O)O,-1.34477291,1.88305694,3.22782985,-206592.18983735
a-5949,O[N-]c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.03442766,1.47322792,1.43880026,-51416.76555368
a-5950,COCCOCC[N-]CCCC(C(F)(F)F)(F)F,1.26837064,2.05954881,0.79117817,-29828.7826473
a-5951,CCC[NbH3-](CC(=O)O)CCCCN,-1.71548669,1.33665069,3.05213738,-120188.28593623
a-5952,CCCC[N-]Cl,1.91287183,2.93003911,1.01716728,-18362.4315603
a-5953,CSCC[NbH3-](S(=O)(=O)C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.12656681,0.22098604,2.34755285,-159770.84508904
a-5954,Cl[AlH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCCCCC,-1.8857983200000001,0.538758,2.4245563199999998,-85717.76329693
a-5955,COCCOCC[BH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(F)(F)F)(F)F,-2.98963099,1.56350357,4.55313456,-69424.10366411
a-5956,CSCCC(C(=O)[O-])(CC(=O)O)CCN,-1.04785395,1.98576785,3.0336218,-30156.47965965
a-5957,CCCCC[N-]I,1.4857138,2.49936935,1.01365555,-203444.7635648
a-5958,NCC[GaH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC,-1.8576191400000002,0.92831462,2.78593376,-85816.19970287
a-5959,Br[N-]C(C(C(F)(F)F)(F)F)(F)F,-0.42740939,2.15052217,2.57793156,-95041.69126798
a-5960,CC[TaH3-](CN)F,-0.48022155,2.44016145,2.920383,-444740.41946289
a-5961,NC[BH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CCC(=O)O,-1.7273575399999999,1.7291430600000002,3.4565006,-38269.35216308
a-5962,C[InH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCCCN,-1.38217857,0.24066642,1.62284499,-229101.41815965
a-5963,C[TaH3-](c1ccc(cc1)C)CCCCNC(=N)N,-1.37728517,1.4017232,2.77900837,-455579.41378766
a-5964,CCCC[BH-](S(=O)(=O)C)CCCCNC(=N)N,-1.58423077,1.72836168,3.31259245,-30899.49773172
a-5965,NC(=N)NCCCC[AlH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-2.0638431,1.21453594,3.27837904,-71868.44597147
a-5966,O[BH-](CCC(=O)O)Br,-1.67520395,2.83596805,4.511172,-81453.03698318
a-5967,[AlH-](C(CC)C)(Br)Cl,-1.56325981,3.05344668,4.61670649,-94910.68736527
a-5968,CCCC[SbH3-](S(=O)(=O)C)CCCC(C(F)(F)F)(F)F,-1.08447187,1.81348624,2.8979581100000003,-218136.18334794
a-5969,CCC[SbH3-](CC(C)C)CCCCN,-0.41420767000000003,2.07576806,2.48997573,-192217.26157329
a-5970,CCCCCC[InH-](C(C(C(F)(F)F)(F)F)(F)F)CCCCN,-1.54519849,1.95129726,3.4964957500000002,-196523.62207734
a-5971,CC[InH-](S(=O)(=O)C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCCCCCCC)(C)C,-2.12555973,1.2520655600000001,3.37762529,-219875.79748045
a-5972,CCCCCCCC[Si](c1ccc(cc1)[C-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)C(C(F)(F)F)(F)F)(C)C,-2.40099187,0.99052653,3.3915184,-87261.72054817
a-5973,COCCOCC[BH-](C(F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-2.29494487,1.58421361,3.87915848,-47042.56974027
a-5974,CCCCC[C-](CCC(=O)O)CCCN,1.23819555,2.30704521,1.06884966,-18418.99523166
a-5975,CCCCC(C(=O)[O-])CCCS,-0.2060748,2.07441852,2.28049332,-24585.43196102
a-5976,I[InH-](S(=O)(=O)C(F)(F)F)CCCN,-2.15551173,1.74862788,3.90413961,-387639.79605412
a-5977,CCCCCC[TaH3-](c1ccc(cc1)C)F,-1.09457617,1.91687866,3.01145483,-453797.71673419
a-5978,FC(CC[Si](c1ccc(cc1)[BH-](S(=O)(=O)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)(C)C)(F)F,-2.99725733,0.71206154,3.70931887,-106157.05949846
a-5979,C[C-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)N,0.64185075,0.7482292500000001,0.1063785,-63718.36665159
a-5980,FC(C(C(C([InH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.11700991,0.46408274,3.58109265,-267252.77471127
a-5981,NCCCC[PH3-](CCN)N,-0.20544092,2.11152687,2.31696779,-20352.70101132
a-5982,NCCC[GaH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(CC)C,-2.03609684,2.2996991700000002,4.33579601,-92870.83099226
a-5983,CCC([GaH-](CN)CC)C,-0.77390538,3.06571451,3.83961989,-62238.2591766
a-5984,N[BH-](C(F)(F)F)CC(=O)O,-1.43007522,3.14256952,4.57264474,-17633.87954087
a-5985,CCCCCCCC[Si](c1ccc(cc1)[TaH3-](C(F)(F)F)CCCC(C(F)(F)F)(F)F)(C)C,-2.02006195,1.05030175,3.0703637,-490278.6728523
a-5986,CCCCCCCC[Si](c1ccc(cc1)[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.54675802,1.50509223,3.05185025,-70021.67281471
a-5987,CCCCCC[InH-](CCCC(C(F)(F)F)(F)F)CC,-1.06537772,2.10719615,3.17257387,-189610.23696979
a-5988,SCCC[C-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCSC,0.08072414,1.72006971,1.6393455700000001,-53905.02562894
a-5989,CCCCCCCC[Si](c1ccc(cc1)[N-]CCC(=O)N)(C)C,-0.13309935,1.62035796,1.75345731,-33169.0472692
a-5990,SCCC[BH-](c1ccc(cc1)C)CC(=O)O,-1.86361741,1.98853663,3.8521540400000003,-28388.69827381
a-5991,CCCCC[GaH-](CCCCN)CCN,-1.1037285,2.13550973,3.2392382299999998,-68023.05997341
a-5992,NCCCC[C-](S(=O)(=O)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-0.9915213900000001,1.06493294,2.05645433,-84606.56502263
a-5993,CCCCCCCC[Si](c1ccc(cc1)[N-]CC(C)C)(C)C,0.15790829,1.56580267,1.4078943800000001,-30715.23777252
a-5994,OC(=O)C[N-]S(=O)(=O)C,-0.81478775,3.0138435,3.82863125,-23772.4543549
a-5995,CCCCCCCC[Si](c1ccc(cc1)[TaH3-](COC(F)(F)F)CCCCNC(=N)N)(C)C,-1.92135805,1.18626703,3.10762508,-484366.33955512
a-5996,FC(C([N-]C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.15523,2.7029845999999997,4.8582146,-45788.2794389
a-5997,CC[InH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCC(=O)N,-1.60512905,0.65616282,2.26129187,-218906.72347068
a-5998,CCC[AlH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-2.25269593,0.71707288,2.96976881,-62210.82151042
a-5999,CCCCCCCC[Si](c1ccc(cc1)[SbH3-](CC(C)C)CCC(=O)O)(C)C,-1.39001606,1.29924886,2.6892649200000003,-215412.45096814
a-6000,N[BH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)C(CC)C,-0.6806583900000001,1.71128633,2.39194472,-34204.02237668
a-6001,NCC(c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)(C(=O)[O-])O,-1.19796891,1.54850413,2.74647304,-38523.19376691
a-6002,CCC(C(S(=O)(=O)F)(C(=O)[O-])Cl)C,-1.38340368,2.21558693,3.59899061,-40740.78376259
a-6003,NCCCC(S(=O)(=O)C(C(F)(F)F)(F)F)(C(CC)C)C(=O)[O-],-1.45527175,1.87814984,3.33342159,-45843.30326954
a-6004,N[SbH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)F,-1.22807392,1.46904369,2.6971176100000003,-210837.77087901
a-6005,CS(=O)(=O)[BH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-3.37852943,0.99994089,4.37847032,-103953.12310494
a-6006,FC([N-]C(C(F)(F)F)(F)F)(F)F,-1.74447369,4.42632635,6.17080004,-26360.51563019
a-6007,NCCCCC(C(=O)[O-])(COC(F)(F)F)CN,-0.8597731,2.05580701,2.91558011,-26878.92805569
a-6008,S[InH-](C(CC)C)C(CC)C,-0.9346325600000001,2.8228209,3.75745346,-181625.86635098
a-6009,FS(=O)(=O)[N-]CCCC(C(F)(F)F)(F)F,-1.2554072600000001,2.5967282,3.85213546,-38067.48999336
a-6010,CCCCCC[InH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)F,-2.75906453,1.12941076,3.88847529,-216920.07540637
a-6011,NCCCC[BH-](I)Cl,-1.31054964,2.12098714,3.43153678,-215667.87796144
a-6012,CCC[NbH3-](S(=O)(=O)F)CCCCN,-2.23716172,1.25970088,3.4968626,-131665.20938632
a-6013,CCCCC(C(=O)[O-])(CC(=O)O)CCCC(C(F)(F)F)(F)F,-0.91519297,1.8409475,2.75614047,-35566.24365628
a-6014,N[GaH-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCC,-1.66097429,2.36870188,4.02967617,-89663.6015157
a-6015,CCCCCC[TaH3-](CCC(=O)N)N,-1.3231855,2.07749767,3.40068317,-451975.91089048
a-6016,NCC(C(=O)[O-])COC(F)(F)F,-0.66500724,3.07019666,3.7352039,-21094.82376611
a-6017,CSCC[TaH3-](C(F)(F)F)CCCCN,-1.88938038,1.79746621,3.68684659,-466371.29355565
a-6018,CCCC[BH-](CC(=O)O)CCCCN,-1.67419852,2.22157313,3.89577165,-17007.21879309
a-6019,Br[CH-]CCOCCOC,1.30878498,2.07503017,0.76624519,-81913.73681514
a-6020,CCC[PH3-](C(F)(F)F)CCC(=O)N,-0.9761397700000001,2.83385412,3.80999389,-28536.68576011
a-6021,NC(=O)CC[C-](S(=O)(=O)F)Br,-0.87220328,2.336923,3.20912628,-96883.38422836
a-6022,F[AlH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)C(F)(F)F,-3.02064994,1.02027301,4.04092295,-70647.85560609
a-6023,O[N-]c1ccccc1C(=O)O,0.06587265,2.40918036,2.34330771,-14991.12918403
a-6024,CCCCCCCC[Si](c1ccc(cc1)[NbH3-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)COC(F)(F)F)(C)C,-1.9089597600000001,0.40825664,2.3172164,-202262.40324891
a-6025,Br[C-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)C,-1.65018076,1.6376981,3.28787886,-125624.26552563
a-6026,NCCCC[NbH3-](S(=O)(=O)F)CCCN,-2.22106819,1.24955506,3.47062325,-133171.58456209
a-6027,Br[N-]C(C(F)(F)F)(F)F,-0.44427088000000003,2.24844279,2.69271367,-88565.76596505
a-6028,CCC[AlH-](CCOCCOC)N,-0.39817844,2.41099504,2.80917348,-20836.77226607
a-6029,OC(=O)CC[N-]CCC(=O)O,0.99524904,2.30944296,1.3141939200000001,-16068.01769419
a-6030,[N-](CN)Br,1.62979948,3.45744457,1.8276450899999999,-75484.48857383
a-6031,CCCCCC[N-]CCOCCOC,1.76375211,2.15248764,0.38873553,-17380.47720206
a-6032,NCC[AlH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)CCC(=O)O,-2.64853577,1.60072855,4.24926432,-54705.30613155
a-6033,S[InH-](c1ccc(cc1)C)CCC(=O)O,-1.5919884400000002,1.8329959,3.42498434,-187699.82585283
a-6034,CC[NbH3-](CCN)S,-1.01125553,1.9630049600000001,2.97426049,-121656.19822875
a-6035,COCCOCCC(C(=O)[O-])(CCCCNC(=N)N)Br,-0.99671928,1.7147417200000001,2.711461,-96884.60522294
a-6036,N[AlH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S,-2.06330699,1.8447594999999999,3.90806649,-62650.16045641
a-6037,CCCC[PH3-](CC)F,0.01028401,2.8207839,2.81049989,-18537.63585658
a-6038,OC(=O)CC[NbH3-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.73560142,-0.04922754,2.68637388,-167053.9544398
a-6039,CCCC[NbH3-](CN)CC,-0.38566782,2.31990805,2.70557587,-113983.98726274
a-6040,NC[GaH2-]S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-1.9666397500000001,2.2349456500000002,4.2015854,-92930.56950133
a-6041,NCCC[BH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.96089154,2.1826810500000002,5.14357259,-51744.99939962
a-6042,CCCCCCCC[Si](c1ccc(cc1)[InH-](C(C(F)(F)F)(F)F)CCC(=O)N)(C)C,-2.04058199,1.38358526,3.42416725,-209492.56974747
a-6043,CCC(C(S(=O)(=O)C)(S(=O)(=O)C)C(=O)[O-])C,-1.56874646,2.6017704200000003,4.17051688,-42587.4980682
a-6044,F[BH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-3.14974584,1.69787551,4.84762135,-71185.57831604
a-6045,F[InH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F,-2.16386736,0.68230109,2.84616845,-231606.04961003
a-6046,C[InH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(F)(F)F,-2.24496167,2.02456404,4.26952571,-203073.02314651
a-6047,CCCCC[InH-](S(=O)(=O)C)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-1.51992234,1.17562386,2.6955462,-211261.42271932
a-6048,NCCC[C-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)F,-1.20527778,2.18322867,3.38850645,-52088.00667524
a-6049,[O-]C(=O)C(I)C,-0.65096168,2.16849486,2.81945654,-203866.28004942
a-6050,CCCC[NbH3-](C(C(C(F)(F)F)(F)F)(F)F)C(C(F)(F)F)(F)F,-2.23380937,0.78100634,3.01481571,-147057.94215139
a-6051,CCCC[NbH3-](S(=O)(=O)F)C(F)(F)F,-2.46894158,0.71123011,3.18017169,-136130.90048435
a-6052,CCC([GaH-](CC(C)C)COC(F)(F)F)C,-1.29298586,2.74277601,4.03576187,-74099.2393324
a-6053,NCCCC[TaH3-](c1ccccc1C(=O)O)Br,-2.09109444,0.8805718100000001,2.97166625,-525914.50354865
a-6054,C[C-](C(C(F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F,0.48811352,2.8925270899999997,2.40441357,-36674.98482275
a-6055,[NH-]c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.22275864,1.44529379,1.66805243,-49369.50841664
a-6056,NCCC[SbH3-](c1ccc(cc1)[Si](CCCCCCCC)(C)C)CCCS,-0.82468209,1.2770842199999999,2.10176631,-222662.64251042
a-6057,CCCCCCC(C(=O)[O-])(CCN)CCC,-0.35115187000000003,2.14293402,2.49408589,-19490.31943611
a-6058,CS(=O)(=O)[GaH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)F,-2.9199263699999998,0.96850402,3.88843039,-111127.98116392
a-6059,CCC[AlH-](S(=O)(=O)C)CCCS,-1.52176084,2.14556263,3.66732347,-40019.44348394
a-6060,F[GaH-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.4931155,0.69265434,3.18576984,-131474.89483878
a-6061,Br[N-]C(F)(F)F,-0.09551747000000001,2.59654649,2.69206396,-82089.65368639
a-6062,SCCC[InH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CC(=O)O,-2.3129026,0.72998467,3.04288727,-207128.69423952
a-6063,NC[AlH-](CCC(=O)N)O,-1.08093238,2.68914606,3.77007844,-18035.88362018
a-6064,I[InH-](C(C(F)(F)F)(F)F)CCCCN,-1.9024008000000001,1.8567569,3.7591577,-380209.4928136
a-6065,NCC[AlH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCCCC,-1.89435304,2.28377509,4.17812813,-44279.15054763
a-6066,CCCCC(c1ccc(cc1)C)(c1ccc(cc1)[Si](CCCCCCCC)(C)C)C(=O)[O-],-0.97096157,1.2281042,2.19906577,-42767.23596357
a-6067,OC(=O)C[SbH3-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COC(F)(F)F,-2.10541864,0.5348026300000001,2.64022127,-245295.07707332
a-6068,NCCC[AlH-](C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.90969082,2.24030631,5.14999713,-51206.23549455
a-6069,NCCC[NbH3-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CC(=O)O,-2.19715659,0.93597629,3.13313288,-144519.21446168
a-6070,Cc1ccc(cc1)S(=O)(=O)[O-],-1.01564842,1.9435110899999999,2.95915951,-24397.62671012
a-6071,NC[N-]CCCC,1.8462048100000001,2.97699612,1.13079131,-8375.37981387
a-6072,NCC[C-](CCCC(C(F)(F)F)(F)F)C,1.46865209,2.9177725,1.44912041,-24663.283081
a-6073,FC(OC[BH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(F)(F)F)(F)F,-3.07248442,1.9060580900000001,4.9785425100000005,-65803.63735768
a-6074,OC(=O)CC[GaH-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.72183351,0.46726518,3.18909869,-156210.9219235
a-6075,FC(CC[Si](c1ccc(cc1)[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C)C)(F)F,-2.02421473,1.46298547,3.4872002,-72784.64653396
a-6076,CSCC[BH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)COC(F)(F)F,-2.23485983,1.90211219,4.13697202,-64234.32890355
a-6077,CCCCCC[GaH-](CCCC(C(F)(F)F)(F)F)CN,-1.28893536,2.15050869,3.43944405,-81102.76641663
a-6078,C[Si](c1ccc(cc1)[NbH3-](C(C(C(F)(F)F)(F)F)(F)F)C(F)(F)F)(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,-2.70068586,0.20026738,2.9009532399999998,-196361.69233163
