mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
c-8271,CCCCCCCCCCCC1[NH2+]C(C(O1)CCCSC(=S)N(CC)CC)CCOCC(F)(F)F,-7.59806052,-4.13274969,3.46531083,-64759.63194449
c-8272,CCCCCCCCCCCCCCCn1nc([nH]c1=[NH+]COCCC)CCC(=C(F)F)F,-8.18592354,-4.84953823,3.33638531,-42831.63444536
c-8273,CCCCCCCCCCCCCCCCCCC1[NH+]=CC(C1CCCSC(=S)N(CCCC)CCCC)CCC(=C(F)F)F,-7.18639404,-7.04442958,0.14196446000000001,-73429.45186953
c-8274,CCCCCCCCCCCCCC[NH+]1C(CCCC(=O)O)COC1C(C(F)F)(F)F,-8.26070087,-4.37399152,3.8867093500000003,-43038.82983958
c-8275,CCCCCCCCCCCC1(CCCC#C)[NH2+]CCC1CCOCC(F)(F)F,-8.62871586,-4.18775109,4.44096477,-37273.91390908
c-8276,CCCCCCCCCCCCC[NH+]1CC(CCC(=O)Nc2ccccc2)OC(C1)CC(=O)OC,-7.34605892,-4.27409016,3.07196876,-42034.56213126
c-8277,CCCCCOC(=O)Cc1ccc(c2c1c[n+](cc2)CCP(=O)(OCC)OCC)CCOC(=O)CCC,-8.29121235,-6.44472866,1.84648369,-54878.71749711
c-8278,CCCOCc1[nH]c(c[n+]1CC(=CBr)Br)CCCNCc1ccccc1O,-7.33437404,-5.49934365,1.83503039,-172558.93763197
c-8279,NCCCCn1cn[nH]c1=[N+](CCC(CCC=C(C)C)C)CCCSC(=S)N(CC)CC,-7.40673371,-4.29601672,3.11071699,-56340.91852955
c-8280,CCCCCCOC(=O)C[NH+]=C1NCOC(N1CC(N)(N)N)C(C(=O)OCC)C,-8.43026959,-4.84895372,3.58131587,-38444.52073944
c-8281,CCCCCCOC(=O)CC1COCC([NH+]1CCCNCc1ccccc1O)C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F,-7.38003869,-6.4931942,0.88684449,-62226.95771095
c-8282,C[Si](OCC[N+]1(CCCC1CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-9.23381387,-4.86080666,4.37300721,-106380.85434384
c-8283,CCCCCC[PH+](N(N)N)CC(=O)N(CC)CC,-9.31803998,-4.34461637,4.97342361,-30254.39866424
c-8284,CCCCCOCC1(CC[NH2+]C1CCCCn1cccc1)c1ccncc1,-7.03748693,-5.01506565,2.02242128,-30945.30381553
c-8285,OCCOCC[S+](c1ccncc1)CCCSC(=S)N(CC)CC,-7.7569386300000005,-6.22325241,1.5336862199999999,-57803.02461343
c-8286,CCCCCCCCCCCCC1(CC=C)CC[NH+](C1)CCF,-8.57489901,-4.45970578,4.11519323,-26643.89381575
c-8287,CCCCCCCCCCCOC[S+](CC(=O)OCCC)CC(=O)NCCCC,-8.50329583,-5.23835864,3.26493719,-45152.37273526
c-8288,CCN1CC(CNC1=[NH+]c1ccncc1)C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F,-8.89298063,-6.36374465,2.52923598,-45284.13139744
c-8289,CCCCCCCCCCCCCCCCC1[NH2+]C(OC1CC(=O)N(CCCC)C)CCCCS(=O)(=O)Cl,-8.03945252,-4.79436343,3.24508909,-66708.65106537
c-8290,COc1ccccc1C1C(CCCSC(=S)n2cncc2)OC[NH+]1CCCc1ccccc1,-7.47571177,-5.08261312,2.3930986499999998,-57796.08822267
c-8291,NCCCCCc1c[nH]c([n+]1C#C)CCCC#C,-7.44505262,-5.91999019,1.52506243,-20371.13778826
c-8292,CCCC1CN(C(=[NH2+])N1COCCCCCCCCCC)CC(C)C,-8.69318485,-4.39887758,4.29430727,-29002.97699659
c-8293,CCCOCN1C(CNC1=[NH+]C(=O)C)CC(C)C,-9.75891919,-5.76230004,3.99661915,-22464.3225423
c-8294,BrC=C(C[NH+](CC(C(F)(F)F)O)CCCCS(=O)(=O)O)Br,-9.82431511,-5.84938601,3.9749290999999998,-182165.0992395
c-8295,CCCCCC[NH+]1CCNC(C1N(C)C)CCCS(=O)(=O)O,-8.37964473,-3.61558358,4.76406115,-37594.51284054
c-8296,CCCCOC(=O)C1C=[NH+]C(C1CCCBr)CC#C,-8.81848428,-7.46953364,1.34895064,-92907.80777147
c-8297,BrCCCNC(=[NH+]N)NCC(CC)C,-8.97515564,-5.23562621,3.73952943,-87047.48556752
c-8298,CCCCOC(=O)C[NH+](CCCF)C,-10.44077095,-5.34255583,5.09821512,-19010.59882129
c-8299,CCCOC(=O)C[NH+]=C1NC(N)CC(N1)CC(CBr)Br,-9.35974636,-4.65976152,4.69998484,-165675.63013118
c-8300,NC(C[n+]1cccc(c1CCCCS(=O)(=O)Cl)CCC(C(Br)(F)F)(Br)F)(N)N,-9.30656302,-6.48603533,2.82052769,-200400.89454929
c-8301,CCCCCOCC1(OC(N)NC(=[NH2+])N1)N(N)N,-8.67349022,-4.77966379,3.89382643,-24244.20194677
c-8302,CCCCCCCCCCCCCC1C[NH2+]CC(O1)(CCOCC)C(C(=O)OCC)C,-8.4037685,-4.45598921,3.94777929,-37481.97844322
c-8303,CCCCCCCCCCCCCCCCCCCC[n+]1c(CCCCCCCCCCCCCCCC)nnn1CCN,-7.78527759,-6.5575395400000005,1.22773805,-49182.11563108
c-8304,CCCCCCCCCCCCCc1nn(c[n+]1C#C)CC#C,-8.36997984,-6.62775133,1.74222851,-25716.94055671
c-8305,CCCCCCCCOCc1cc[nH+]c(c1CCCCS(=O)(=O)O)CCC(F)(F)F,-8.97149783,-6.89034945,2.08114838,-51058.07712631
c-8306,CCCCCCCCCCCCCC[n+]1cc(CC(=O)OCCCCC)cc(n1)C(C(=O)OCC)C,-8.26119308,-6.77002956,1.49116352,-43135.2483525
c-8307,CCOC(=O)C([n+]1ccc2c(c1CCCCS(=O)(=O)O)cccc2Br)C,-9.08815161,-6.6613676900000005,2.42678392,-113045.65517245
c-8308,CCCCN(C(=S)SCCCC1CC([NH2+]C1C#C)N(C)C)CCCC,-8.31533576,-4.54469663,3.77063913,-47575.70609322
c-8309,CCCCCCCCOCc1c[nH]c([n+]1C(=O)C)CCCCCCOC(=O)C=C,-7.84996198,-6.42802527,1.42193671,-35649.81735446
c-8310,CCOP(=O)(CC[NH+](C(CC(C)C)(CO)C)CCCCCCOC(=O)C=C)OCC,-8.03348917,-3.93817417,4.095315,-46640.22095737
c-8311,CCCCCCCCOC(=O)Cc1[n+](CCOCCCCC)c[nH]c1c1nnc(o1)SCC,-8.45600301,-5.8437045,2.61229851,-50578.34417606
c-8312,OCCOCC[NH+]1CCOC(C1C(CO)C)CCCCS(=O)(=O)Cl,-9.25058036,-5.19615136,4.054429,-53288.11337093
c-8313,CCCCCCCCOCN1C(CCCS(=O)(=O)O)CNC1=[NH+]CCCCCCC,-9.06974004,-4.52017951,4.54956053,-47095.91605681
c-8314,CCCCCCCCCCCOCC1OCC([NH+](C1)CCCCCCCCCCCC)CCCC#C,-8.50819794,-4.1579012,4.35029674,-40834.31556767
c-8315,CCCCSc1nnc(o1)c1cn(c[n+]1CCCc1ccccc1)CCCSC(=S)N(CC)CC,-7.5069284,-5.48365357,2.02327483,-69706.01800333
c-8316,CCCCCCCC[NH+]=C1NC(C(N1)[Si](C)(C)C)C(=O)OCC,-9.30646057,-4.67293579,4.63352478,-34676.78672188
c-8317,CCCCCCCCCOCC1(CCCCS(=O)(=O)O)CCN(C(=[NH2+])N1)COCCCCCCC,-8.71358448,-4.71046282,4.00312166,-53422.93006135
c-8318,CCCCCCCCOC[n+]1cn(nc1COCCCCCCCCC)CC(=O)OCCCCCCCC,-8.83219332,-5.77223394,3.05995938,-45776.64726833
c-8319,CCCOCn1c(C#C)[nH+]cc1CCOCCOC,-8.1154307,-6.35713636,1.75829434,-24006.66374051
c-8320,CCCCCCCCCCCCCCC1CC[NH+](C1c1ccncc1)COCOCCO,-8.38810414,-4.75017572,3.63792842,-37910.91393113
c-8321,CCCCCCCSc1nnc(o1)C1CC(CCCCCN)CC[NH+]1CC(=O)OCCCCCC,-7.00260228,-4.86726279,2.13533949,-51803.65043886
c-8322,FCCCc1nn(c[n+]1CCCSC(=S)N(c1ccccc1)c1ccccc1)Cc1cccc(c1)C,-7.40194984,-5.3644215299999995,2.03752831,-61021.25899049
c-8323,CCCOC(=O)C[PH+](CC(OCc1ccccc1)C)CCCS(=O)(=O)O,-9.06256045,-4.85247064,4.21008981,-51635.33758444
c-8324,CCCCCCCC[PH+](CC=C)CCCc1ccccc1,-8.5138063,-5.0102932,3.5035131,-30603.60888191
c-8325,CCCCC1SC=[N+](C1CCOCCOC)CCCCCCCC,-8.18279674,-6.4286859100000004,1.7541108300000001,-37845.61240648
c-8326,CCCCNC(=O)CC1[NH2+]CCN(C1Cc1ccc(cc1)C)N(C)C,-7.69457962,-4.52088274,3.17369688,-29309.67537257
c-8327,CCN(C(=S)SCCCc1c(CCC(CCC=C(C)C)C)[nH+]cc2c1c(ccc2)C(CO)C)CC,-7.25002355,-6.28334033,0.9666832200000001,-58650.65840854
c-8328,OCCNCC(C[NH+]1CCOC(C1)(CCCSC(=S)N(c1ccccc1)c1ccccc1)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-7.89768831,-4.82977887,3.06790944,-102571.58577714
c-8329,CCCCOCC1C(CCCC#C)[NH+]=CC1CCOCC(C(C(C(F)F)(F)F)(F)F)(F)F,-8.80758781,-7.06819301,1.7393948,-49596.474229
c-8330,CCCCCCCCCCCCOC[NH+]=C1NC(CCCCCC)CC(N1)COCCCC,-8.5733601,-4.5494594,4.0239007,-38536.86957854
c-8331,CCCOC(=O)Cn1nnc([n+]1CC(CN)O)CCCCS(=O)(=O)Cl,-9.63406934,-6.80434984,2.8297195,-55030.2827963
c-8332,CCCCNC(=[NH+]CCOCCO)NI,-8.73000144,-7.16017582,1.56982562,-214825.79848799
c-8333,NCCCCCC1[NH2+]C(CC1CCOCCO)CC(O)C,-8.22975284,-4.06528737,4.16446547,-26278.02427449
c-8334,CCCCCCCCCCCCCCCCCCNC(=[NH+]CCO[Si](C)(C)C)NCCc1ccccc1,-7.89321918,-4.51989165,3.37332753,-48603.62664129
c-8335,CCCCOC(=O)Cc1[nH]c([nH+]c1CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(CNCCO)O,-8.50074024,-4.85235893,3.64838131,-71296.69826535
c-8336,OCCOCOCC1CCC([NH+](C1)C(=O)OCC)CC(=O)c1ccccc1,-7.99523773,-5.57022782,2.42500991,-34998.11961297
c-8337,OCC(n1nnc([n+]1CCO[Si](C)(C)C)CC(=O)N(CC)CC)C,-8.72036165,-6.30688816,2.41347349,-37565.81855873
c-8338,CCCCOCc1cc(CC(=O)OCCCC)c[n+](c1)c1nnc(o1)SCC,-8.82701336,-7.08079028,1.74622308,-44760.70532032
c-8339,CCN(C(=S)SCCCc1n(CCCCS(=O)(=O)O)nc[n+]1CC(C)C)CC,-7.64557593,-5.22398553,2.4215904,-63969.90522867
c-8340,CCCCCCCCCCCCCCCCCCCCc1cc(c[nH+]c1CC(OCc1ccccc1)C)CC(=O)N(CCCC)C,-7.69398608,-5.93577863,1.75820745,-51775.32452753
c-8341,CCCCCCCCC1CCC([NH2+]C1)(CC(=O)NCCCC)C(CO)C,-9.24032,-4.22018587,5.02013413,-30616.01831573
c-8342,CCCCN(C(=O)Cn1nc[n+](c1CC(=O)OC)CC(=O)N(CC)CC)C,-8.60358287,-5.24935409,3.35422878,-34824.16699399
c-8343,NCCCC[NH+](C(=O)C)CCCSC(=S)N(c1ccccc1)c1ccccc1,-7.54110722,-6.11613051,1.4249767100000001,-51568.75137562
c-8344,COCc1n[n+](CCCCCCCCCCC)ccc1CC(OCc1ccccc1)C,-8.44977631,-6.93974296,1.51003335,-35764.40751988
c-8345,Cc1ccc(c(c1)OCC1[NH2+]COC1(CCOCC(C(C(C(F)F)(F)F)(F)F)(F)F)CC(N)(N)N)C(C)C,-7.89340333,-3.94947006,3.94393327,-58273.45098408
c-8346,CCOCCC1(OCN(C(=[NH2+])N1)C(C(F)F)(F)F)CC(C)C,-8.70545871,-5.59712206,3.10833665,-33308.76630716
c-8347,CCCC(=O)OCC[PH+](CCCCS(=O)(=O)O)CCCSC(=S)N(CC)CC,-7.43632386,-4.13742748,3.29889638,-72949.35603447
c-8348,CCCCCCCCCCCCC1C(Br)C[NH2+]C1C=C,-8.4897457,-5.67585521,2.81389049,-92118.85015761
c-8349,CCCCCOCC[PH+](CC(O)C)CCOCC(F)(F)F,-9.37367075,-4.01528306,5.35838769,-38606.37750961
c-8350,COC(=O)CC1(C[NH2+]C(O1)c1ccncc1)Cc1cccc(c1)C,-8.74501859,-5.77641877,2.96859982,-29193.29088439
c-8351,CCOC(=O)C[PH+](CC(CN)O)I,-9.19506579,-6.76083238,2.43423341,-221060.81200644
c-8352,CCCCc1cc(CCCSC(=S)N(CC)CC)c[n+](n1)CCOCCCCC,-7.29013707,-6.83310153,0.45703554,-52799.91870667
c-8353,CCCCCCCSc1nnc(o1)C1CC[N+](C1)(CCCCCCCC)CC(OCc1ccccc1)C,-7.93296568,-4.18585128,3.7471144,-52427.31686319
c-8354,COCCOCCOCC[NH+]1CC(OCC1CCC(C(Br)(F)F)(Br)F)N(C)C,-7.75255584,-4.64768459,3.10487125,-180276.09358027
c-8355,CCC(N(C(=[NH2+])NN(C)C)CCC(F)(F)F)CO,-9.33231401,-5.38280175,3.94951226,-26888.71420907
c-8356,CCCCOC(=O)C1=[N+](C)C(CC1)COc1cc(C)ccc1C(C)C,-7.77362818,-7.45874011,0.31488807,-29923.40201824
c-8357,CCCCCCCCCCCCOC[PH+](Cc1ccc(cc1)C)C=C,-8.35518785,-6.07623584,2.2789520100000003,-35860.31537583
c-8358,CCCCCCCCCCCCC[NH+]=C1NCC(N1)(CCC)CC(=O)OCC,-8.48479453,-4.58444432,3.90035021,-33159.30986162
c-8359,CCCCCCCCCCCCC[NH+]1CC(CC(=CBr)Br)CC(C1)Cc1ccc(cc1)C,-8.33846384,-4.44477176,3.89369208,-175139.33376918
c-8360,O=C(Nc1ccccc1)CCC1[NH2+]CCC(C1Cc1cccc(c1)C)CCc1ccccc1,-7.77347003,-4.69195707,3.08151296,-36730.9133714
c-8361,BrC=C(CC1CNC(=[NH+]CCC(F)(F)F)N(C1)Br)Br,-8.88683424,-7.00883719,1.87799705,-237427.96620937
c-8362,CCN(C(=O)Cc1c[nH+]cc(c1CCCCS(=O)(=O)O)C(C(C)C)(CO)C)CC,-8.68670375,-6.52180173,2.16490202,-46471.47483684
c-8363,CCCCCCCCCCc1[nH+]c([nH]c1N(N)N)CCO[Si](C)(C)C,-8.38680368,-4.77558076,3.61122292,-36710.40468595
c-8364,CCCCCCC1[NH2+]CCN(C1CCCC#C)CC(=O)OC,-8.52934059,-4.66345805,3.86588254,-26269.26289503
c-8365,CCCCCCCCCCCCCCCCC1CC=[N+](C1CCCCCCCCCC)CC#C,-7.96942258,-6.8113994,1.15802318,-36705.82621886
c-8366,BrC1CC[NH+](C1c1ccncc1)Cc1ccccc1,-9.01822698,-5.49556321,3.52266377,-91259.04507212
c-8367,NCCc1n[nH+]c(c(c1)CC(O)C)CC(O)C,-8.78820853,-6.64435707,2.14385146,-21361.69000506
c-8368,CCCCCCCC[N+]1(COC(C1)CC(=O)OCCCC)CC(CNCCO)O,-7.8453973999999995,-3.99568247,3.84971493,-36758.49278167
c-8369,CCCCCCCCCCCCCCCC[NH+](CCCCCCCCCCCC)CC,-8.09918415,-4.09942001,3.99976414,-33630.36343537
c-8370,CCCCCCOC(=O)C[S+](CCCCCCOC(=O)C=C)CCCCCCOC(=O)C=C,-8.23948506,-4.90895936,3.3305257,-50852.36538383
c-8371,CCCCCCn1nnc([n+]1I)CC(CBr)Br,-9.69606589,-8.46994463,1.22612126,-356011.77424517
c-8372,BrC(=CBr)C[n+]1c[nH]cc1CC1CO1,-9.24812584,-6.2141516,3.03397424,-157337.10272768
c-8373,FCCC1CCN(C(=[NH+]CCO[Si](C)(C)C)N1)CCC(F)(F)F,-8.79588754,-4.56094235,4.23494519,-40266.8043967
c-8374,CCCCOCC1NC(CCCBr)C[NH+](C1)C,-8.71696803,-4.61966509,4.09730294,-90359.76299021
c-8375,CCCCCCCCCCCCCC1OC(CCCc2ccccc2)NC(=[NH2+])N1CCCCCCCCCCCCC,-8.04281565,-4.51148187,3.5313337799999998,-47053.55517207
c-8376,CCCCCCCCCCCCCCCC1C[NH2+]CC(N1CC(=O)c1ccccc1)CCCc1ccccc1,-7.62303726,-5.30407024,2.31896702,-43276.46850594
c-8377,CCOC(=O)C1OC(CC(CO)O)NC(=[NH+]CC(CN)O)N1,-8.56054154,-4.86022418,3.70031736,-31094.50317463
c-8378,CCCCCCCCCc1cc(Cc2ccccc2)c2c(c1)cc[n+](c2)[Si](C)(C)C,-8.50950803,-6.3215187,2.18798933,-39069.74544981
c-8379,OCC(Cn1nc([nH]c1=[NH+]CCCNCc1ccccc1O)CC(=O)OC)O,-6.98675723,-4.59240755,2.39434968,-36806.42089577
c-8380,C#CCn1c(CC(CC)C)nn(c1=[NH2+])CCP(=O)(OCC)OCC,-9.30591973,-4.47230728,4.83361245,-38500.25727382
c-8381,CCCCCCCCCCCCCCCCCCC1CNC(C([NH2+]1)CC(CBr)Br)COCCCCCCC,-7.83723106,-5.38189453,2.45533653,-183134.9347164
c-8382,CCOC(=O)CC1OCC([NH+]1CCCC(=O)O)Cc1cccc(c1)C,-9.20360129,-4.63751919,4.5660821,-31882.15617191
c-8383,CCCCCCCCCCN1COCNC1=[N+](CC(=CBr)Br)CCCSC(=S)n1ccnc1,-8.18084854,-5.56576894,2.6150796,-198521.55792415
c-8384,CCCCCCCCCCCOC[n+]1c(CCCS(=O)(=O)O)n[nH]c1CC(=O)OCCCC,-8.78291149,-5.74810481,3.03480668,-52197.62232528
c-8385,OCCOCCc1c(CCCS(=O)(=O)O)[nH+]cn1CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-8.66737024,-5.75879752,2.90857272,-91422.62756726
c-8386,NCC(CC1OC(C[NH2+]C1CCCCn1cccc1)CCC(=O)Nc1ccccc1)O,-6.80378077,-4.84886747,1.9549132999999999,-37586.16413428
c-8387,CCCCC[S+](CCC(F)(F)F)COCC,-10.629535,-5.661451,4.968084,-32842.52566073
c-8388,CCCCCCCCOC(=O)C[PH+](CC(=O)OCCCC)CCOCCCCC,-9.00817397,-4.59546671,4.41270726,-44153.25712967
c-8389,CCCCCCCC[NH+]1CC(C(C1)CCCS(=O)(=O)O)CCOCC(F)(F)F,-9.23752229,-4.16826667,5.06925562,-49016.61284998
c-8390,CCCCCCC[n+]1cc([nH]c1c1ccccc1OC)CCCSC(=S)n1cncc1,-7.76375482,-5.38848972,2.3752651,-55182.20968101
c-8391,CCC(CC1(SC=[N+](C1)CCCCS(=O)(=O)Cl)CC(=O)N(CC)CC)C,-8.61159918,-6.14782836,2.46377082,-62673.75668026
c-8392,CCCCCCCCCCCCOCc1cc(CCP(=O)(OCC)OCC)c2c(c1CC(C(F)(F)F)O)c[nH+]cc2,-8.21101485,-6.80946701,1.40154784,-62164.46018171
c-8393,CCCCCCCCCOCC1CC(CCCCCCCCCC)N(C(=[NH2+])N1)CCCCC,-8.6794424,-4.4423877,4.2370547,-37558.11749811
c-8394,NCCCC1(COCCCCC)[NH+]=CSC1CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-8.18914248,-7.00912017,1.18002231,-59496.39554364
c-8395,CCCCCCCCCC[S+](c1ccncc1)CC(=O)OCCCCC,-9.04054163,-6.28603854,2.75450309,-39887.96543586
c-8396,CCCCN(C(=O)Cn1c(C=C)c[nH+]c1CCCBr)C,-8.91531847,-5.7418998,3.17341867,-93875.67483703
c-8397,OCCc1nnn([n+]1CCCCCCOC(=O)C=C)CCCCCN,-7.66675204,-6.40411903,1.26263301,-31736.14093703
c-8398,CCC1=[NH+]C(CC1CCCCS(=O)(=O)Cl)[Si](C)(C)C,-9.35190402,-6.66827535,2.68362867,-50859.47485998
c-8399,C=CC[NH+]=C1NC(OCN1N)C(CC(C)C)(CO)C,-9.08687008,-5.20308525,3.8837848299999997,-23968.05894069
c-8400,CCCOC[NH+]1CC(OC1CCOC(=O)CCC)CCCS(=O)(=O)O,-8.86736212,-3.95252624,4.91483588,-43811.70746904
c-8401,CCOC(=O)C([NH+]1C(CCCCCCCCCCCCn2cccc2)COC1CC(CBr)Br)C,-5.80214258,-5.04045525,0.76168733,-180684.59882995
c-8402,NCCCCCNC(=[N+](CCC(=C(F)F)F)CCCSC(=S)N(CC)CC)N,-7.44202978,-4.29734122,3.14468856,-56593.63492818
c-8403,ON(c1cc[nH+]c(c1Br)CCCSC(=S)n1cncc1)O,-8.62900336,-6.70835153,1.9206518300000002,-115878.85860094
c-8404,CCCCCCCCCCCC1NC(=[NH+]N(N)N)NCC1CC(=CBr)Br,-8.49143261,-4.64808379,3.84334882,-171004.2666593
c-8405,NN(C1[NH2+]CC(OC1CCCNCc1ccccc1O)CCCSC(=S)n1cncc1)N,-6.99835963,-4.9402931,2.05806653,-58604.36762001
c-8406,CCCCCCCCC1CC([NH2+]C1CCCCCCOC(=O)C=C)CCCCCCCCCCCCCCCCCC,-7.93179692,-4.34825069,3.58354623,-47253.379689
c-8407,CCCCC[PH+](CCCCCCOC(=O)C=C)I,-8.0895074,-6.83323886,1.25626854,-224958.61905477
c-8408,CCCCCCCCCCCCCCCCCCCCC1C[NH+](CC(CBr)Br)CC(O1)CCOCCOC,-7.6857159,-4.99772497,2.68799093,-184653.09593929
c-8409,CCCCOC(=O)c1nn(c(=[NH2+])[nH]1)CC1CO1,-10.13115684,-6.31478857,3.81636827,-22744.57833497
c-8410,CCCCCCCCCCCCOCC1(C[NH2+]CCN1CCCCCN)CCC(C(Br)(F)F)(Br)F,-7.22329923,-4.88285093,2.3404483,-185264.40282202
c-8411,COCCOCC[S+](N(C)C)CCCCCCCCCCCCn1cccc1,-6.02607718,-5.06097035,0.96510683,-42527.30137197
c-8412,CCCCCCCCCCCCCC[NH+]1COC(C1)(C(CO)CC)C(=O)OCC,-8.29637266,-4.93579432,3.36057834,-35343.0500546
c-8413,COC[S+](CCO[Si](C)(C)C)CCCCS(=O)(=O)O,-9.27862713,-5.49317621,3.78545092,-51738.91469232
c-8414,COCc1c[nH+]cc(c1CC(N)(N)N)CCCCS(=O)(=O)O,-8.51513031,-6.46020402,2.05492629,-38913.38451535
c-8415,BrCCCN(C(=[NH+]C(CO)C)N)CC(CC)C,-9.07484201,-5.37875108,3.69609093,-90798.06361536
c-8416,OCCNCC(Cc1cc2c[nH+]cc(c2c(c1)N(O)O)CCCSC(=S)N(CC)CC)O,-7.14235667,-6.19917059,0.94318608,-59283.51039751
c-8417,CCCCCCCCCCCCCCC[NH+]=C1NCC(C(N1)C#C)CCCS(=O)(=O)O,-8.1319776,-4.80600803,3.32596957,-47120.56451571
c-8418,CCCCCCCc1ccc(c2c1c([nH+]cc2)CC(CNCCO)O)c1ccccc1OC,-7.83701095,-6.19805758,1.6389533699999999,-38785.79368889
c-8419,CCCCCCCCCCCCCCC[S+](c1nnc(o1)SCCCC)COCCCCCC,-8.21345227,-6.13708615,2.07636612,-58752.16203792
c-8420,C#CCC1C(CCCCS(=O)(=O)O)NCC[NH+]1CC(CN)O,-8.84254738,-4.14882702,4.69372036,-38506.33745501
c-8421,CCOCCc1ccc(c2c1c(CCCSC(=S)N(CCCC)CCCC)c[nH+]c2)CCP(=O)(OCC)OCC,-7.3437261,-5.80291567,1.54081043,-75237.70273631
c-8422,CCCCCCCCCCCCCCCCCCCCC1NC(=[NH+]CC(N)(N)N)NCC1CC(=O)OCCC,-7.76943394,-4.10784824,3.6615857,-46233.55958961
c-8423,CCCCCCCCN(C(=S)SCCCC1[N+](=CSC1C(C(C)C)(CO)C)C(CO)CC)CCCCCCCC,-7.570079,-5.67448033,1.89559867,-74981.65777058
c-8424,FCCC1C(CCOCCOCCOC)[NH2+]CCC1C(CO)C,-7.44580771,-4.67690925,2.76889846,-30591.49214955
c-8425,CCCCOCc1n[n+](ccc1CCC(=C(F)F)F)CC(N)(N)N,-8.59298689,-7.09986293,1.4931239600000001,-33610.51996372
c-8426,CCCCCCCCCCCCCCC[N+](=C(NCOCCCCCCCCCCCC)N)CCC(F)(F)F,-8.17765916,-5.20700067,2.97065849,-48910.15976211
c-8427,CCCCCCCCCCCCCCC[S+](CCCC)CCCC,-8.20196968,-4.87125915,3.33071053,-35517.44308213
c-8428,CCOCC[NH+](CCN)CCCCn1cccc1,-7.08787016,-3.95237747,3.13549269,-21483.24277307
c-8429,CCC[n+]1c(nnn1CCCCn1cccc1)Cc1ccc(cc1)C,-6.98658458,-6.7392075,0.24737708,-28636.22963928
c-8430,COC[NH+]1COC(C1)(CCCSC(=S)n1cncc1)C(CC(C)C)(CO)C,-8.33123803,-5.80425725,2.52698078,-52618.88911279
c-8431,CCCCCc1ccc([n+](n1)CCCCCCOC(=O)C=C)CCOCCO,-8.01441666,-7.11955758,0.89485908,-34578.34464403
c-8432,CCCCCCCCOCN1CCC(N(C1=[NH2+])CC(=O)N(CC)CC)C(CO)C,-8.50770939,-4.06484514,4.44286425,-35644.31399489
c-8433,CCCCCCCOCC1OC(CCCCCC)C[NH2+]C1C(=O)OCCCC,-8.88156596,-5.12082952,3.76073644,-34273.44770936
c-8434,CCCCOC(=O)c1[nH]c([nH+]c1CCCCCN)N(C)C,-8.06248843,-5.27969478,2.78279365,-26077.68227175
c-8435,FC(C(c1cc2c(cc1CC1OC1)cc[nH+]c2C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-9.06307757,-7.56560772,1.4974698499999999,-83631.79509158
c-8436,CCCCSc1nnc(o1)[NH+]1CC(OC1CCOCCOCCOC)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.25117708,-5.67659831,1.57457877,-86357.78128968
c-8437,CCC(C[NH+]=C(N(CCC(F)(F)F)C=C)N)C,-9.85036608,-5.7049728,4.14539328,-24371.19600332
c-8438,CCCCCOCN(C(=[NH+]c1ccccc1)N)Cc1ccccc1,-9.1526951,-5.25204007,3.9006550300000002,-27705.85091975
c-8439,OCCOCCN(c1ccccc1OC)C(=[NH+]CCP(=O)(OCC)OCC)N,-8.55854273,-4.80704855,3.75149418,-45278.0773712
c-8440,CCCCCCOCc1[nH]nc([n+]1CCCCS(=O)(=O)Cl)C(CO)C,-9.22197796,-5.90717773,3.31480023,-53210.22506606
c-8441,COCC1C[NH2+]C(CC1c1nnc(o1)SCC)Cc1ccc(cc1)C,-8.04755722,-4.3335645,3.7139927200000002,-39595.08214346
c-8442,CCCCCCOC(=O)CC1CC(c2ccncc2)N(C(=[NH2+])N1)CC1CO1,-8.44589319,-4.81101301,3.63488018,-33341.60427092
c-8443,CCOC(=O)CC1CC([NH+](C1)C)CC(=O)N(CC)CC,-8.62190026,-4.43004686,4.1918534,-25145.00064343
c-8444,CCCCN(C(=O)C[N+]1=CCC(C1CCC(C(Br)(F)F)(Br)F)CC(CO)O)C,-8.64823359,-6.47320132,2.17503227,-179235.35112808
c-8445,FC(=C(CC[n+]1ccc2c(c1[Si](C)(C)C)cccc2C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F,-8.94748113,-7.02477222,1.9227089099999999,-88953.17396401
